ID	label
533	1
534	0
535	1
536	0
537	0
538	1
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	1
560	0
561	1
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	1
570	0
571	1
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	1
581	0
582	1
583	0
584	1
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	1
598	0
599	1
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	1
608	0
609	1
610	1
611	0
612	1
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	1
630	0
631	1
632	0
633	0
634	0
635	0
636	1
637	0
638	0
639	0
640	0
641	1
642	0
643	0
644	0
645	0
646	0
647	1
648	0
649	1
650	1
651	0
652	1
653	0
654	0
655	0
656	1
657	0
658	0
659	0
660	1
661	0
662	1
663	0
664	0
665	0
666	0
667	1
668	1
669	1
670	1
671	0
672	0
673	0
674	1
675	0
676	0
677	1
678	1
679	1
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	1
700	1
701	1
702	0
703	0
704	0
705	0
706	0
707	0
708	1
709	1
710	1
711	1
712	0
713	1
714	0
715	0
716	0
717	0
718	1
719	1
720	1
721	1
722	1
723	1
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	1
732	1
733	1
734	1
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	1
748	1
749	1
750	1
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	1
771	1
772	1
773	1
774	0
775	0
776	0
777	0
778	0
779	1
780	1
781	1
782	1
783	0
784	0
785	0
786	0
787	1
788	0
789	1
790	0
791	1
792	0
793	1
794	1
795	1
796	1
797	1
798	0
799	1
800	0
801	1
802	0
803	1
804	0
805	0
806	0
807	0
808	1
809	1
810	1
811	1
812	0
813	1
814	0
815	0
816	1
817	1
818	1
819	1
820	1
821	0
822	1
823	0
824	0
825	0
826	0
827	0
828	1
829	0
830	1
831	0
832	0
833	1
834	0
835	1
836	0
837	1
838	0
839	1
840	1
841	1
842	1
843	1
844	0
845	1
846	0
847	1
848	0
849	0
850	1
851	0
852	1
853	0
854	1
855	1
856	1
857	1
858	0
859	0
860	1
861	0
862	1
863	0
864	1
865	0
866	0
867	0
868	1
869	1
870	1
871	1
872	1
873	0
874	1
875	0
876	1
877	0
878	0
879	0
880	0
881	1
882	1
883	1
884	1
885	1
886	0
887	1
888	0
889	1
890	0
891	1
892	0
893	1
894	0
895	1
896	1
897	1
898	1
899	1
900	0
901	1
902	0
903	1
904	0
905	0
906	1
907	0
908	0
909	0
910	1
911	1
912	1
913	1
914	0
915	1
916	0
917	1
918	0
919	0
920	1
921	0
922	0
923	1
924	1
925	1
926	1
927	0
928	0
929	0
930	0
931	1
932	0
933	1
934	1
935	1
936	0
937	1
938	1
939	1
940	1
941	0
942	0
943	0
944	0
945	1
946	0
947	0
948	1
949	0
950	1
951	1
952	1
953	1
954	1
955	0
956	1
957	0
958	0
959	0
960	0
961	0
962	1
963	0
964	0
965	1
966	0
967	1
968	1
969	1
970	0
971	1
972	1
973	1
974	1
975	0
976	0
977	0
978	0
979	1
980	0
981	0
982	1
983	0
984	1
985	1
986	1
987	1
988	1
989	0
990	1
991	0
992	0
993	0
994	0
995	1
996	1
997	1
998	0
999	0
1000	0
1001	1
1002	1
1003	0
1004	1
1005	0
1006	0
1007	1
1008	0
1009	1
1010	1
1011	1
1012	1
1013	0
1014	1
1015	0
1016	0
1017	1
1018	0
1019	1
1020	1
1021	0
1022	1
1023	0
1024	0
1025	1
1026	1
1027	1
1028	0
1029	1
1030	0
1031	1
1032	0
1033	1
1034	0
1035	0
1036	0
1037	1
1038	0
1039	1
1040	0
1041	0
1042	1
1043	0
1044	1
1045	0
1046	1
1047	1
1048	0
1049	1
1050	0
1051	0
1052	1
1053	1
1054	1
1055	0
1056	1
1057	0
1058	1
1059	0
1060	1
1061	0
1062	1
1063	0
1064	0
1065	0
1066	1
1067	0
1068	1
1069	1
1070	1
1071	1
1072	0
1073	0
1074	0
1075	1
1076	1
1077	0
1078	1
1079	0
1080	1
1081	0
1082	1
1083	0
1084	1
1085	0
1086	0
1087	0
1088	0
1089	1
1090	0
1091	1
1092	0
1093	1
1094	1
1095	1
1096	1
1097	1
1098	0
1099	1
1100	1
1101	1
1102	1
1103	1
1104	1
1105	1
1106	0
1107	1
1108	0
1109	0
1110	0
1111	0
1112	0
1113	1
1114	1
1115	1
1116	1
1117	1
1118	0
1119	1
1120	1
1121	1
1122	1
1123	1
1124	1
1125	1
1126	1
1127	1
1128	1
1129	1
1130	1
1131	1
1132	1
1133	1
1134	1
1135	1
1136	1
1137	1
1138	1
1139	1
1140	1
1141	1
1142	1
1143	1
1144	1
1145	1
1146	1
1147	1
1148	1
1149	1
1150	1
1151	1
1152	1
1153	1
1154	1
1155	1
1156	1
1157	1
1158	1
1159	1
1160	1
1161	1
1162	1
1163	1
1164	1
1165	1
1166	1
1167	1
1168	1
1169	1
1170	0
1171	1
1172	1
1173	1
1174	1
1175	1
1176	1
1177	1
1178	1
1179	1
1180	1
1181	1
1182	1
1183	1
1184	1
1185	0
1186	1
1187	1
1188	0
1189	0
1190	0
1191	0
1192	1
1193	0
1194	1
1195	0
1196	1
1197	1
1198	0
1199	0
1200	0
1201	0
1202	1
1203	0
1204	1
1205	0
1206	1
1207	1
1208	1
1209	1
1210	1
1211	1
1212	1
1213	1
1214	1
1215	0
1216	1
1217	0
1218	1
1219	0
1220	1
1221	0
1222	1
1223	0
1224	1
1225	1
1226	0
1227	0
1228	1
1229	0
1230	1
1231	1
1232	1
1233	0
1234	1
1235	0
1236	1
1237	1
1238	1
1239	0
1240	1
1241	1
1242	1
1243	0
1244	1
1245	0
1246	1
1247	0
1248	0
1249	1
1250	1
1251	1
1252	1
1253	1
1254	1
1255	1
1256	1
1257	0
1258	1
1259	0
1260	1
1261	0
1262	1
1263	0
1264	1
1265	1
1266	1
1267	0
1268	1
1269	0
1270	1
1271	0
1272	1
1273	0
1274	1
1275	1
1276	0
1277	0
1278	1
1279	0
1280	1
1281	1
1282	1
1283	0
1284	1
1285	0
1286	1
1287	1
1288	1
1289	0
1290	1
1291	1
1292	1
1293	0
1294	1
1295	0
1296	1
1297	0
1298	0
1299	1
1300	1
1301	1
1302	1
1303	1
1304	1
1305	1
1306	1
1307	1
1308	1
1309	1
1310	0
1311	1
1312	0
1313	1
1314	0
1315	1
1316	0
1317	0
1318	1
1319	1
1320	1
1321	0
1322	1
1323	0
1324	1
1325	0
1326	0
1327	1
1328	0
1329	1
1330	1
1331	0
1332	0
1333	1
1334	0
1335	1
1336	1
1337	1
1338	0
1339	1
1340	0
1341	1
1342	1
1343	1
1344	0
1345	1
1346	1
1347	1
1348	0
1349	1
1350	0
1351	1
1352	0
1353	1
1354	1
1355	0
1356	0
1357	1
1358	1
1359	1
1360	1
1361	1
1362	1
1363	1
1364	1
1365	1
1366	0
1367	1
1368	0
1369	1
1370	0
1371	1
1372	0
1373	1
1374	1
1375	1
1376	0
1377	1
1378	0
1379	1
1380	0
1381	1
1382	0
1383	1
1384	1
1385	0
1386	0
1387	1
1388	0
1389	1
1390	0
1391	1
1392	1
1393	1
1394	0
1395	1
1396	0
1397	1
1398	0
1399	1
1400	0
1401	1
1402	1
1403	0
1404	0
1405	1
1406	1
1407	1
1408	1
1409	1
1410	1
1411	1
1412	1
1413	1
1414	0
1415	1
1416	0
1417	1
1418	0
1419	1
1420	0
1421	1
1422	1
1423	1
1424	0
1425	1
1426	0
1427	1
1428	0
1429	1
1430	0
1431	1
1432	1
1433	0
1434	0
1435	1
1436	0
1437	1
1438	0
1439	1
1440	1
1441	1
1442	0
1443	1
1444	1
1445	1
1446	0
1447	1
1448	0
1449	1
1450	1
1451	1
1452	0
1453	1
1454	0
1455	1
1456	0
1457	1
1458	1
1459	0
1460	1
1461	1
1462	0
1463	1
1464	1
1465	0
1466	0
1467	1
1468	1
1469	1
1470	1
1471	1
1472	1
1473	1
1474	1
1475	0
1476	1
1477	0
1478	1
1479	0
1480	1
1481	0
1482	1
1483	0
1484	0
1485	1
1486	1
1487	1
1488	0
1489	0
1490	1
1491	1
1492	1
1493	0
1494	1
1495	0
1496	1
1497	1
1498	1
1499	0
1500	1
1501	0
1502	1
1503	0
1504	0
1505	1
1506	1
1507	1
1508	1
1509	1
1510	1
1511	1
1512	1
1513	1
1514	1
1515	1
1516	0
1517	1
1518	0
1519	1
1520	0
1521	1
1522	0
1523	0
1524	1
1525	1
1526	1
1527	0
1528	1
1529	0
1530	1
1531	0
1532	0
1533	1
1534	0
1535	1
1536	1
1537	1
1538	0
1539	0
1540	1
1541	1
1542	1
1543	0
1544	1
1545	0
1546	1
1547	0
1548	1
1549	1
1550	1
1551	0
1552	1
1553	0
1554	1
1555	0
1556	1
1557	0
1558	0
1559	1
1560	1
1561	1
1562	1
1563	1
1564	1
1565	1
1566	1
1567	1
1568	0
1569	1
1570	0
1571	1
1572	0
1573	1
1574	0
1575	1
1576	1
1577	1
1578	0
1579	1
1580	0
1581	1
1582	0
1583	1
1584	0
1585	1
1586	1
1587	1
1588	0
1589	0
1590	1
1591	0
1592	1
1593	0
1594	1
1595	0
1596	1
1597	0
1598	1
1599	0
1600	0
1601	1
1602	1
1603	1
1604	1
1605	1
1606	1
1607	1
1608	1
1609	1
1610	0
1611	1
1612	0
1613	1
1614	0
1615	1
1616	0
1617	1
1618	0
1619	1
1620	1
1621	0
1622	0
1623	1
1624	1
1625	1
1626	0
1627	1
1628	1
1629	1
1630	0
1631	1
1632	0
1633	1
1634	1
1635	1
1636	0
1637	1
1638	1
1639	1
1640	0
1641	1
1642	0
1643	0
1644	1
1645	1
1646	1
1647	1
1648	1
1649	1
1650	1
1651	1
1652	0
1653	1
1654	0
1655	1
1656	0
1657	1
1658	0
1659	1
1660	1
1661	1
1662	0
1663	1
1664	0
1665	1
1666	0
1667	1
1668	0
1669	1
1670	1
1671	1
1672	0
1673	0
1674	1
1675	0
1676	1
1677	1
1678	1
1679	0
1680	1
1681	0
1682	1
1683	0
1684	1
1685	1
1686	1
1687	0
1688	1
1689	0
1690	1
1691	0
1692	1
1693	0
1694	0
1695	1
1696	1
1697	1
1698	1
1699	1
1700	1
1701	1
1702	1
1703	1
1704	1
1705	1
1706	0
1707	1
1708	0
1709	1
1710	0
1711	1
1712	0
1713	1
1714	0
1715	1
1716	1
1717	1
1718	1
1719	0
1720	1
1721	0
1722	1
1723	0
1724	1
1725	1
1726	1
1727	0
1728	1
1729	0
1730	1
1731	0
1732	1
1733	0
1734	1
1735	1
1736	1
1737	0
1738	1
1739	0
1740	1
1741	1
1742	1
1743	0
1744	1
1745	0
1746	1
1747	0
1748	0
1749	1
1750	1
1751	1
1752	1
1753	1
1754	1
1755	1
1756	1
1757	1
1758	0
1759	1
1760	0
1761	1
1762	0
1763	1
1764	0
1765	1
1766	0
1767	1
1768	1
1769	1
1770	1
1771	0
1772	1
1773	1
1774	1
1775	1
1776	1
1777	1
1778	1
1779	1
1780	0
1781	1
1782	1
1783	1
1784	1
1785	1
1786	1
1787	1
1788	1
1789	1
1790	0
1791	1
1792	0
1793	1
1794	0
1795	1
1796	0
1797	0
1798	1
1799	1
1800	1
1801	0
1802	1
1803	0
1804	1
1805	0
1806	0
1807	1
1808	0
1809	1
1810	1
1811	1
1812	1
1813	1
1814	1
1815	1
1816	1
1817	1
1818	1
1819	1
1820	1
1821	0
1822	0
1823	1
1824	1
1825	1
1826	1
1827	1
1828	1
1829	1
1830	1
1831	1
1832	0
1833	1
1834	0
1835	1
1836	0
1837	1
1838	0
1839	1
1840	1
1841	1
1842	0
1843	1
1844	0
1845	1
1846	0
1847	1
1848	0
1849	1
1850	1
1851	1
1852	1
1853	0
1854	1
1855	1
1856	1
1857	1
1858	1
1859	1
1860	1
1861	0
1862	0
1863	1
1864	1
1865	1
1866	1
1867	1
1868	1
1869	1
1870	1
1871	1
1872	0
1873	1
1874	0
1875	1
1876	0
1877	1
1878	0
1879	0
1880	1
1881	1
1882	1
1883	0
1884	1
1885	0
1886	1
1887	0
1888	0
1889	1
1890	0
1891	1
1892	1
1893	1
1894	1
1895	1
1896	1
1897	1
1898	1
1899	1
1900	1
1901	1
1902	0
1903	1
1904	1
1905	1
1906	1
1907	1
1908	1
1909	1
1910	1
1911	1
1912	0
1913	1
1914	0
1915	1
1916	0
1917	1
1918	0
1919	1
1920	0
1921	1
1922	1
1923	1
1924	0
1925	1
1926	1
1927	1
1928	1
1929	0
1930	1
1931	1
1932	1
1933	1
1934	1
1935	1
1936	0
1937	1
1938	1
1939	1
1940	1
1941	1
1942	1
1943	1
1944	1
1945	0
1946	1
1947	0
1948	1
1949	0
1950	1
1951	0
1952	1
1953	0
1954	1
1955	1
1956	1
1957	1
1958	0
1959	1
1960	1
1961	1
1962	1
1963	1
1964	0
1965	1
1966	1
1967	1
1968	1
1969	1
1970	1
1971	1
1972	1
1973	0
1974	1
1975	1
1976	1
1977	1
1978	1
1979	1
1980	1
1981	1
1982	1
1983	1
1984	1
1985	0
1986	1
1987	0
1988	1
1989	0
1990	1
1991	0
1992	1
1993	0
1994	1
1995	1
1996	1
1997	0
1998	0
1999	1
2000	1
2001	1
2002	1
2003	1
2004	1
2005	1
2006	1
2007	1
2008	1
2009	1
2010	1
2011	1
2012	1
2013	1
2014	1
2015	1
2016	1
2017	1
2018	1
2019	1
2020	1
2021	1
2022	1
2023	1
2024	1
2025	1
2026	1
2027	1
2028	1
2029	1
2030	1
2031	1
2032	0
2033	1
2034	1
2035	1
2036	1
2037	1
2038	1
2039	1
2040	1
2041	1
2042	0
2043	1
2044	0
2045	1
2046	0
2047	1
2048	0
2049	1
2050	0
2051	1
2052	1
2053	1
2054	1
2055	1
2056	1
2057	0
2058	1
2059	1
2060	1
2061	1
2062	1
2063	1
2064	1
2065	1
2066	1
2067	1
2068	1
2069	1
2070	1
2071	1
2072	1
2073	1
2074	1
2075	1
2076	1
2077	1
2078	1
2079	1
2080	0
2081	1
2082	1
2083	1
2084	1
2085	1
2086	1
2087	1
2088	1
2089	0
2090	1
2091	0
2092	1
2093	0
2094	1
2095	0
2096	0
2097	1
2098	0
2099	1
2100	1
2101	1
2102	1
2103	1
2104	1
2105	1
2106	1
2107	1
2108	1
2109	1
2110	0
2111	1
2112	1
2113	1
2114	1
2115	1
2116	1
2117	1
2118	1
2119	1
2120	1
2121	1
2122	0
2123	1
2124	0
2125	1
2126	0
2127	1
2128	0
2129	1
2130	0
2131	0
2132	1
2133	1
2134	1
2135	1
2136	1
2137	1
2138	1
2139	1
2140	1
2141	1
2142	1
2143	1
2144	1
2145	1
2146	1
2147	1
2148	1
2149	1
2150	1
2151	1
2152	1
2153	1
2154	1
2155	1
2156	1
2157	1
2158	1
2159	1
2160	1
2161	1
2162	1
2163	1
2164	1
2165	1
2166	1
2167	1
2168	1
2169	1
2170	1
2171	1
2172	1
2173	1
2174	1
2175	1
2176	1
2177	0
2178	1
2179	1
2180	1
2181	1
2182	1
2183	1
2184	1
2185	1
2186	1
2187	0
2188	1
2189	0
2190	1
2191	0
2192	1
2193	0
2194	1
2195	0
2196	1
2197	1
2198	1
2199	1
2200	1
2201	0
2202	1
2203	1
2204	1
2205	1
2206	1
2207	1
2208	1
2209	1
2210	1
2211	1
2212	1
2213	1
2214	1
2215	1
2216	1
2217	1
2218	1
2219	1
2220	1
2221	1
2222	1
2223	1
2224	1
2225	1
2226	1
2227	1
2228	0
2229	1
2230	1
2231	1
2232	1
2233	1
2234	1
2235	1
2236	1
2237	1
2238	0
2239	1
2240	0
2241	0
2242	0
2243	1
2244	0
2245	1
2246	0
2247	1
2248	0
2249	1
2250	1
2251	1
2252	0
2253	1
2254	0
2255	1
2256	1
2257	1
2258	1
2259	1
2260	1
2261	1
2262	1
2263	1
2264	1
2265	1
2266	1
2267	1
2268	0
2269	1
2270	1
2271	1
2272	1
2273	1
2274	1
2275	1
2276	1
2277	1
2278	0
2279	0
2280	0
2281	0
2282	0
2283	1
2284	0
2285	1
2286	0
2287	1
2288	0
2289	1
2290	0
2291	1
2292	0
2293	1
2294	1
2295	1
2296	1
2297	1
2298	1
2299	1
2300	1
2301	1
2302	1
2303	1
2304	1
2305	1
2306	1
2307	1
2308	1
2309	1
2310	1
2311	1
2312	1
2313	1
2314	1
2315	1
2316	1
2317	1
2318	1
2319	1
2320	1
2321	0
2322	1
2323	0
2324	1
2325	1
2326	1
2327	1
2328	1
2329	1
2330	1
2331	1
2332	1
2333	0
2334	1
2335	0
2336	1
2337	0
2338	1
2339	0
2340	1
2341	0
2342	0
2343	1
2344	1
2345	1
2346	0
2347	1
2348	0
2349	1
2350	0
2351	1
2352	0
2353	0
2354	1
2355	0
2356	1
2357	1
2358	1
2359	1
2360	1
2361	1
2362	1
2363	1
2364	1
2365	1
2366	1
2367	0
2368	1
2369	1
2370	1
2371	1
2372	1
2373	1
2374	1
2375	1
2376	1
2377	0
2378	1
2379	0
2380	1
2381	0
2382	1
2383	0
2384	1
2385	0
2386	0
2387	1
2388	1
2389	1
2390	0
2391	1
2392	1
2393	1
2394	1
2395	1
2396	1
2397	1
2398	1
2399	1
2400	1
2401	1
2402	0
2403	1
2404	1
2405	1
2406	1
2407	1
2408	1
2409	1
2410	0
2411	1
2412	0
2413	1
2414	0
2415	1
2416	0
2417	1
2418	0
2419	1
2420	1
2421	1
2422	1
2423	1
2424	1
2425	1
2426	1
2427	0
2428	1
2429	0
2430	1
2431	0
2432	1
2433	0
2434	1
2435	0
2436	1
2437	1
2438	0
2439	1
2440	1
2441	1
2442	1
2443	1
2444	1
2445	1
2446	1
2447	1
2448	1
2449	1
2450	0
2451	1
2452	1
2453	1
2454	1
2455	1
2456	1
2457	1
2458	1
2459	1
2460	1
2461	0
2462	1
2463	0
2464	1
2465	0
2466	1
2467	0
2468	1
2469	0
2470	1
2471	1
2472	0
2473	1
2474	1
2475	1
2476	1
2477	1
2478	1
2479	1
2480	1
2481	1
2482	1
2483	1
2484	1
2485	1
2486	1
2487	1
2488	1
2489	1
2490	1
2491	1
2492	1
2493	1
2494	1
2495	1
2496	1
2497	1
2498	1
2499	1
2500	1
2501	1
2502	1
2503	1
2504	1
2505	1
2506	1
2507	1
2508	1
2509	1
2510	1
2511	1
2512	1
2513	1
2514	0
2515	1
2516	1
2517	1
2518	1
2519	1
2520	1
2521	1
2522	1
2523	1
2524	0
2525	1
2526	0
2527	1
2528	0
2529	1
2530	0
2531	1
2532	0
2533	0
2534	1
2535	0
2536	1
2537	1
2538	1
2539	1
2540	1
2541	1
2542	1
2543	1
2544	1
2545	1
2546	0
2547	1
2548	1
2549	1
2550	1
2551	0
2552	1
2553	1
2554	1
2555	1
2556	1
2557	1
2558	1
2559	1
2560	1
2561	0
2562	1
2563	0
2564	1
2565	0
2566	1
2567	0
2568	1
2569	0
2570	1
2571	1
2572	0
2573	1
2574	1
2575	1
2576	1
2577	1
2578	1
2579	1
2580	1
2581	1
2582	1
2583	1
2584	1
2585	1
2586	1
2587	1
2588	1
2589	1
2590	1
2591	1
2592	1
2593	1
2594	0
2595	1
2596	1
2597	1
2598	1
2599	1
2600	1
2601	1
2602	0
2603	1
2604	0
2605	1
2606	0
2607	1
2608	0
2609	1
2610	0
2611	1
2612	1
2613	1
2614	1
2615	1
2616	1
2617	1
2618	1
2619	1
2620	1
2621	1
2622	1
2623	1
2624	0
2625	1
2626	1
2627	1
2628	1
2629	1
2630	1
2631	1
2632	0
2633	1
2634	0
2635	1
2636	0
2637	1
2638	0
2639	1
2640	0
2641	1
2642	1
2643	1
2644	1
2645	1
2646	1
2647	1
2648	1
2649	1
2650	1
2651	1
2652	1
2653	1
2654	0
2655	1
2656	1
2657	1
2658	1
2659	1
2660	1
2661	1
2662	1
2663	1
2664	1
2665	0
2666	1
2667	0
2668	1
2669	0
2670	1
2671	0
2672	1
2673	0
2674	1
2675	1
2676	1
2677	1
2678	1
2679	1
2680	1
2681	1
2682	1
2683	1
2684	1
2685	1
2686	1
2687	0
2688	1
2689	1
2690	1
2691	1
2692	1
2693	1
2694	1
2695	0
2696	1
2697	0
2698	1
2699	0
2700	1
2701	0
2702	1
2703	0
2704	1
2705	1
2706	1
2707	1
2708	1
2709	1
2710	1
2711	1
2712	1
2713	1
2714	1
2715	1
2716	1
2717	1
2718	1
2719	1
2720	1
2721	1
2722	1
2723	1
2724	1
2725	1
2726	1
2727	1
2728	1
2729	1
2730	1
2731	1
2732	1
2733	1
2734	1
2735	1
2736	1
2737	0
2738	1
2739	1
2740	1
2741	1
2742	1
2743	1
2744	1
2745	0
2746	1
2747	0
2748	1
2749	0
2750	1
2751	0
2752	1
2753	0
2754	1
2755	1
2756	1
2757	1
2758	1
2759	1
2760	1
2761	1
2762	1
2763	1
2764	1
2765	1
2766	1
2767	1
2768	1
2769	1
2770	1
2771	1
2772	1
2773	1
2774	1
2775	1
2776	1
2777	1
2778	1
2779	1
2780	1
2781	1
2782	1
2783	1
2784	1
2785	1
2786	1
2787	0
2788	1
2789	1
2790	1
2791	1
2792	1
2793	1
2794	1
2795	1
2796	1
2797	1
2798	0
2799	1
2800	0
2801	1
2802	0
2803	1
2804	0
2805	1
2806	0
2807	1
2808	1
2809	1
2810	1
2811	1
2812	1
2813	1
2814	1
2815	1
2816	1
2817	1
2818	1
2819	1
2820	1
2821	1
2822	1
2823	1
2824	1
2825	1
2826	1
2827	1
2828	1
2829	1
2830	1
2831	1
2832	0
2833	1
2834	1
2835	1
2836	1
2837	1
2838	1
2839	1
2840	1
2841	1
2842	0
2843	1
2844	0
2845	1
2846	1
2847	1
2848	0
2849	0
2850	1
2851	0
2852	1
2853	1
2854	1
2855	0
2856	1
2857	1
2858	1
2859	0
2860	0
2861	1
2862	0
2863	1
2864	0
2865	1
2866	1
2867	1
2868	1
2869	1
2870	1
2871	1
2872	1
2873	1
2874	1
2875	1
2876	1
2877	1
2878	1
2879	1
2880	0
2881	1
2882	1
2883	1
2884	1
2885	1
2886	1
2887	1
2888	1
2889	1
2890	0
2891	1
2892	0
2893	1
2894	0
2895	1
2896	0
2897	1
2898	0
2899	1
2900	1
2901	1
2902	0
2903	1
2904	0
2905	1
2906	0
2907	1
2908	0
2909	1
2910	0
2911	1
2912	1
2913	1
2914	1
2915	1
2916	1
2917	1
2918	1
2919	1
2920	1
2921	1
2922	1
2923	1
2924	0
2925	1
2926	1
2927	1
2928	1
2929	1
2930	1
2931	1
2932	1
2933	1
2934	0
2935	0
2936	1
2937	0
2938	1
2939	0
2940	1
2941	0
2942	1
2943	1
2944	0
2945	1
2946	0
2947	1
2948	0
2949	1
2950	0
2951	1
2952	0
2953	1
2954	1
2955	1
2956	1
2957	1
2958	1
2959	1
2960	1
2961	1
2962	1
2963	1
2964	1
2965	1
2966	1
2967	1
2968	1
2969	1
2970	1
2971	1
2972	1
2973	1
2974	1
2975	1
2976	1
2977	1
2978	1
2979	1
2980	1
2981	1
2982	0
2983	0
2984	1
2985	1
2986	1
2987	1
2988	1
2989	1
2990	1
2991	1
2992	1
2993	0
2994	1
2995	0
2996	1
2997	0
